department,catalogNumber,description,catoid,groupEntoid,groupNavoid,groupShortTitle,groupLongTitle
ENRG,4398,Independent Study in Energy and Sustainability,44,3316,15952,Honors,The Honors College
HON,2101,The Human Situation:Modernity,44,3316,15952,Honors,The Honors College
HON,2301,The Human Situation: Antiquity,44,3316,15952,Honors,The Honors College
HON,2341,Classics of Modernity,44,3316,15952,Honors,The Honors College
HON,2397,Selected Topics,44,3316,15952,Honors,The Honors College
HON,3132,Mapping Success,44,3316,15952,Honors,The Honors College
HON,3300,Introduction to Healthcare Systems,44,3316,15952,Honors,The Honors College
HON,3304,Material Cultures of Medicine,44,3316,15952,Honors,The Honors College
HON,3309,Introduction to Health Professions,44,3316,15952,Honors,The Honors College
HON,3311,Creative Cities,44,3316,15952,Honors,The Honors College
HON,3312,Immersion Journalism,44,3316,15952,Honors,The Honors College
HON,3313,Nations and Imaginations,44,3316,15952,Honors,The Honors College
HON,3330,Leadership Theory and Practice,44,3316,15952,Honors,The Honors College
HON,3331,Introduction to Civic Engagement,44,3316,15952,Honors,The Honors College
HON,3332,Mapping Success,44,3316,15952,Honors,The Honors College
HON,3335,Leadership: The Classic Texts,44,3316,15952,Honors,The Honors College
HON,3341,"Medicine, Science & Technology in the Pre-Modern World",44,3316,15952,Honors,The Honors College
HON,3342,"Medicine, Science & Technology in Modern World",44,3316,15952,Honors,The Honors College
HON,3350,Principles of Data and Society,44,3316,15952,Honors,The Honors College
HON,3371,Russian Imperial History,44,3316,15952,Honors,The Honors College
HON,3373,Heterodoxy: An Intellectual History,44,3316,15952,Honors,The Honors College
HON,3374,History & Politics of the Hebrew Bible,44,3316,15952,Honors,The Honors College
HON,3375,Law & Ethics in the Ancient Near East,44,3316,15952,Honors,The Honors College
HON,3376,Constitutional Cases & Controversies,44,3316,15952,Honors,The Honors College
HON,3377,American Legal History: Civil War to Civil Rights,44,3316,15952,Honors,The Honors College
HON,3378,Writing the Nation: Antebellum America,44,3316,15952,Honors,The Honors College
HON,3390,The Lence Seminar,44,3316,15952,Honors,The Honors College
HON,3397,Honors Selected Topics,44,3316,15952,Honors,The Honors College
HON,3399,Senior Honors Thesis,44,3316,15952,Honors,The Honors College
HON,4130,E-Portfolio,44,3316,15952,Honors,The Honors College
HON,4198,Independent Study,44,3316,15952,Honors,The Honors College
HON,4298,Independent Study,44,3316,15952,Honors,The Honors College
HON,4350,Data and Society in Practice,44,3316,15952,Honors,The Honors College
HON,4390,Antiquity Revisited,44,3316,15952,Honors,The Honors College
HON,4391,Modernity Revisited,44,3316,15952,Honors,The Honors College
HON,4397,Honors Selected Topics,44,3316,15952,Honors,The Honors College
HON,4398,Independent Study,44,3316,15952,Honors,The Honors College
HON,4399,Senior Honors Thesis,44,3316,15952,Honors,The Honors College
GHL,1301,Hospitality Technology,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,1320,Foodservice Management,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,1337,Intro To Hospitality Industry,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,1345,Safety and Sanitation in the Hospitality Industry,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,1367,Lodging Management,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2115,Dean’s Leadership Series,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2155,Event Implementation,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2160,Professional Development,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2197,Selected Topics,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2315,Introduction to SPA Management,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2324,Nutrition and Healthy Living,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2340,Systems of Accounts in the Hospitality Industry,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2343,Hospitality Cost Controls,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2350,Management Principles in Hospitality,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2356,Communication Strategies for Hospitality Professionals,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2365,Tourism,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2368,Room and Housekeeping Mgt,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2373,Spanish for the Hospitality Industry,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2382,Introductn To Club Management,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,2397,Selected Topics,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3153,Htl Mrktng New York Style,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3154,Rest. Mrktg Chicago Style,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3155,Event Planning,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3160,Hospitality Practicum II,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3197,Selected Topics in Hospitality,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3297,Selected Topics in Hospitality,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3315,Spa Marketing,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3321,Contract Food Service Management,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3327,Restaurant Layout and Design,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3335,Alcoholic Beverage Production,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3336,Beverage Management,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3341,Hospitality Managerial Accounting,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3342,Club Operatns Managemnt,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3345,Wine Appreciation,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3346,Beer Appreciation,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3348,Principles of Hospitality Revenue Management,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3349,Hospitality Procurement and Purchasing,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3352,Human Resource Management,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3353,Hospitality Metrics and Data Analytics,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3357,Gaming and Casino Managment,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3358,Hospitality Industry Law,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3361,Hospitality Marketing,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3362,Management Training Work Experience I,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3364,Hotel Sales,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3366,Social Media in the Hospitality Industry,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3371,Multicultural Etiquette in the Hospitality Industry,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3372,Convention and Meeting Mgmt,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3379,Entertainment and Venue Marketing,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3383,Career Fair Management,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3384,Gourmet Night Managment,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3385,Hall of Honor Management I,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3387,Management & Operations of Senior Living Facilities,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3397,Selected Topics in Hospitality,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3399,Senior Honors Thesis I,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3420,Foodservice Operations,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3440,Hotel Operations,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,3445,Global Wine Immersion,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4132,Beverage Management and Marketing Internship,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4197,Sel Tops Hosptlty Mgmnt,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4198,Independent Study,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4297,Sel Tops Hosptlty Mgmnt,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4298,Independent Study,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4310,Entrepreneurship in the Hospitality Industry,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4311,Franchising in the Hospitality Industry,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4326,Catering Management,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4328,Restaurant Development,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4336,Beverage Marketing,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4338,Hotel Development,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4343,Financial Admin for Hosp.Ind.,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4344,California Wine Experience,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4346,Texas Wine and Food Experience,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4350,Strategy and Innovation in the Hospitality Industry,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4352,Hospitality Organizational Behavior,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4353,Leadership in the Hospitality Industry,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4354,Advanced Hospitality Operations Management,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4355,Event Administration,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4360,Hospitality Internship,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4361,Marketing Strategies,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4362,Management Training Work Experience II,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
GHL,4370,Project Development and Management in the Hospitality Industry,44,3317,15953,Global Hospitality Leadership,Conrad N. Hilton College of Global Hospitality Leadership
